adm3_en,adm3_pcode,adm2_en,adm2_pcode,adm1_en,adm1_pcode,control,zone_desc,swath,uo_a_code,sp1_hromadas,sp2_hromadas,sp3_hromadas,sp4_hromadas
Drohobytska,UA4602003,Drohobytskyi,UA4602,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Medenytska,UA4602005,Drohobytskyi,UA4602,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Skhidnytska,UA4602007,Drohobytskyi,UA4602,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Truskavetska,UA4602009,Drohobytskyi,UA4602,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Brodivska,UA4604001,Zolochivskyi,UA4604,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Buska,UA4604003,Zolochivskyi,UA4604,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Zabolottsivska,UA4604005,Zolochivskyi,UA4604,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Zolochivska,UA4604007,Zolochivskyi,UA4604,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Krasnenska,UA4604009,Zolochivskyi,UA4604,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Pidkaminska,UA4604011,Zolochivskyi,UA4604,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Pomorianska,UA4604013,Zolochivskyi,UA4604,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Bibrska,UA4606001,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Velykoliubinska,UA4606003,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Hlynianska,UA4606005,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Horodotska,UA4606007,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Davydivska,UA4606009,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Dobrosynsko-Maherivska,UA4606011,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Zhovkivska,UA4606013,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Zhovtanetska,UA4606015,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Zymnovodivska,UA4606017,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Kamianka-Buzka,UA4606019,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Komarnivska,UA4606021,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Kulykivska,UA4606023,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Lvivska,UA4606025,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Murovanska,UA4606027,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Novoiarychivska,UA4606029,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Obroshynska,UA4606031,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Peremyshlianska,UA4606033,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Pidberiztsivska,UA4606035,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Pustomytivska,UA4606037,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Rava-Ruska,UA4606039,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Sokilnytska,UA4606041,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Solonkivska,UA4606043,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Shchyretska,UA4606045,Lvivskyi,UA4606,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Biskovytska,UA4608001,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Borynska,UA4608003,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Dobromylska,UA4608005,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Novokalynivska,UA4608007,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Ralivska,UA4608009,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Rudkivska,UA4608011,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Sambirska,UA4608013,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Starosambirska,UA4608015,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Strilkivska,UA4608017,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Turkivska,UA4608019,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Khyrivska,UA4608021,Sambirskyi,UA4608,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Hnizdychivska,UA4610001,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Hrabovetsko-Dulibivska,UA4610003,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Zhydachivska,UA4610005,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Zhuravnenska,UA4610007,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Kozivska,UA4610009,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Mykolaivska,UA4610011,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Morshynska,UA4610013,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Novorozdilska,UA4610015,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Rozvadivska,UA4610017,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Skolivska,UA4610019,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Slavska,UA4610021,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Stryiska,UA4610023,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Trostianetska,UA4610025,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Khodorivska,UA4610027,Stryiskyi,UA4610,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Belzka,UA4612001,Sheptytskyi,UA4612,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Velykomostivska,UA4612003,Sheptytskyi,UA4612,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Dobrotvirska,UA4612005,Sheptytskyi,UA4612,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Lopatynska,UA4612007,Sheptytskyi,UA4612,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Radekhivska,UA4612009,Sheptytskyi,UA4612,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Sokalska,UA4612011,Sheptytskyi,UA4612,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Sheptytska,UA4612013,Sheptytskyi,UA4612,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Ivano-Frankivska,UA4614001,Yavorivskyi,UA4614,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Mostyska,UA4614003,Yavorivskyi,UA4614,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Novoiavorivska,UA4614005,Yavorivskyi,UA4614,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Sudovovyshnianska,UA4614007,Yavorivskyi,UA4614,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Shehynivska,UA4614009,Yavorivskyi,UA4614,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Yavorivska,UA4614011,Yavorivskyi,UA4614,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
Horokhivska,UA4802009,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,0-20 km,0-20km,UA48_U20A,1,1,1,1
Halytsynivska,UA4806007,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,0-20 km,0-20km,UA48_U20A,1,1,1,1
Koblivska,UA4806009,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,0-20 km,0-20km,UA48_U20A,1,1,1,1
Kutsurubska,UA4806013,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,0-20 km,0-20km,UA48_U20A,1,1,1,1
Chornomorska,UA4806035,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,0-20 km,0-20km,UA48_U20A,1,1,1,1
Snihurivska,UA4802019,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Shyrokivska,UA4802023,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Berezanska,UA4806001,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Vesnianska,UA4806003,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Nechaianska,UA4806019,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Pervomaiska,UA4806027,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Radsadivska,UA4806029,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Shevchenkivska,UA4806037,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,21-50 km (without capital),20-50km,UA48_U50X,1,NA,1,1
Bashtanska,UA4802001,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Bereznehuvatska,UA4802003,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Vilnozaporizka,UA4802005,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Volodymyrivska,UA4802007,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Inhulska,UA4802011,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Kazankivska,UA4802013,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Novobuzka,UA4802015,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Pryvilnenska,UA4802017,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Sofiivska,UA4802021,Bashtanskyi,UA4802,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Bratska,UA4804001,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Buzka,UA4804003,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Veselynivska,UA4804005,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Voznesenska,UA4804007,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Domanivska,UA4804009,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Doroshivska,UA4804011,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Yelanetska,UA4804013,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Mostivska,UA4804015,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Novomarivska,UA4804017,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Oleksandrivska,UA4804019,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Prybuzhanivska,UA4804021,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Prybuzka,UA4804023,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Pivdennoukrainska,UA4804025,Voznesenskyi,UA4804,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Voskresenska,UA4806005,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Kostiantynivska,UA4806011,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Mishkovo-Pohorilivska,UA4806017,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Novoodeska,UA4806021,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Olshanska,UA4806023,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Stepivska,UA4806031,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Sukhoielanetska,UA4806033,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Arbuzynska,UA4808001,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Blahodatnenska,UA4808003,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Vradiivska,UA4808005,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Kamianomostivska,UA4808007,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Kryvoozerska,UA4808009,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Myhiivska,UA4808011,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Pervomaiska,UA4808013,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Syniukhynobridska,UA4808015,Pervomaiskyi,UA4808,Mykolaivska,UA48,UA,51+ km (frontline region),50+,UA48_U51P,NA,NA,1,1
Mykolaivska,UA4806015,Mykolaivskyi,UA4806,Mykolaivska,UA48,UA,0-50 km oblast capital,20-50km,UA48_UCAP,1,NA,1,1
Chernivska,UA5102001,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Berezivska,UA5102003,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Velykobuialytska,UA5102005,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Znamianska,UA5102007,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Ivanivska,UA5102009,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Konoplianska,UA5102011,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Kurisovska,UA5102013,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Mykolaivska,UA5102015,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Novokalchevska,UA5102017,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Petrovirivska,UA5102019,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Raukhivska,UA5102021,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Rozkvitivska,UA5102023,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Staromaiakivska,UA5102025,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Striukivska,UA5102027,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Chohodarivska,UA5102029,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Shyriaivska,UA5102031,Berezivskyi,UA5102,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Bilhorod-Dnistrovska,UA5104001,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Dyviziiska,UA5104003,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Karolino-Buhazka,UA5104005,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Kulevchanska,UA5104007,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Lymanska,UA5104009,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Marazliivska,UA5104011,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Molohivska,UA5104013,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Petropavlivska,UA5104015,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Plakhtiivska,UA5104017,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Saratska,UA5104019,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Serhiivska,UA5104021,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Starokozatska,UA5104023,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Tatarbunarska,UA5104025,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Tuzlivska,UA5104027,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Uspenivska,UA5104029,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Shabivska,UA5104031,Bilhorod-Dnistrovskyi,UA5104,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Artsyzka,UA5106001,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Bolhradska,UA5106003,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Budzhatska,UA5106005,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Vasylivska,UA5106007,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Horodnenska,UA5106009,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Krynychnenska,UA5106011,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Kubeiska,UA5106013,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Pavlivska,UA5106015,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Bessarabska,UA5106017,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Teplytska,UA5106019,Bolhradskyi,UA5106,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Vylkivska,UA5108001,Izmailskyi,UA5108,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Izmailska,UA5108003,Izmailskyi,UA5108,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Kiliiska,UA5108005,Izmailskyi,UA5108,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Reniiska,UA5108007,Izmailskyi,UA5108,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Safianivska,UA5108009,Izmailskyi,UA5108,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Katlabuzka,UA5108011,Izmailskyi,UA5108,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Avanhardivska,UA5110001,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Biliaivska,UA5110003,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Velykodalnytska,UA5110005,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Velykodolynska,UA5110007,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Vyhodianska,UA5110009,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Vyzyrska,UA5110011,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Dalnytska,UA5110013,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Dachnenska,UA5110015,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Dobroslavska,UA5110017,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Krasnosilska,UA5110019,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Maiakivska,UA5110021,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Nerubaiska,UA5110023,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Ovidiopolska,UA5110025,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Odeska,UA5110027,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Tairovska,UA5110029,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Teplodarska,UA5110031,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Usativska,UA5110033,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Fontanska,UA5110035,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Chornomorska,UA5110037,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
Chornomorska,UA5110039,Odeskyi,UA5110,Odeska,UA51,UA,51+ km (not frontline region),50+,UA51_UALL,NA,NA,1,1
